id,speed
1873,35.4913
1874,47.204018
1875,46.64106
1876,46.1463
1877,42.282906
1878,23.145308
1879,19.578333
1880,11.846306
1881,47.954826
1882,48.27991
1883,47.94677
1884,47.98329
1885,19.875969
1886,27.018942
1887,22.501934
1888,20.79021
1889,24.328611
1890,47.876133
1891,15.19094
1892,26.63796
1893,24.739698
1894,21.013542
1895,14.496099
1896,47.138535
1897,47.363194
1898,19.61132
1899,21.8778
1900,15.0629225
1901,25.61791
1902,39.338074
1903,48.898968
1904,46.874134
1905,11.914765
1906,20.206676
1907,19.81476
1908,19.820807
1909,13.521263
1910,23.141731
1911,48.15048
1912,48.01607
1913,27.268475
1914,24.262215
1915,23.066185
1916,26.570278
1917,20.939964
1918,33.119934
1919,42.55362
1920,40.072807
1921,47.843155
1922,41.684875
1923,38.869938
1924,38.58374
1925,36.80995
1926,41.85074
1927,44.23717
1928,42.87972
1929,46.626328
1930,33.486732
1931,14.833488
1932,21.737799
1933,19.475834
1934,18.262047
1935,19.239315
1936,44.82425
1937,40.490482
1938,42.984795
1939,47.806904
1940,47.09112
1941,45.64744
1942,34.577194
1943,14.904203
1944,26.452003
1945,24.39452
1946,14.067354
1947,24.46361
1948,41.615505
1949,41.13107
1950,49.013676
1951,46.652493
1952,44.006035
1953,32.477154
1954,16.42897
1955,17.641851
1956,18.811382
1957,14.472175
1958,11.917735
1959,38.232315
1960,46.621674
1961,48.066963
1962,46.68973
1963,47.271595
1964,43.79085
1965,22.01195
1966,16.933548
1967,45.65972
1968,41.028484
1969,48.900208
1970,44.02762
1971,11.881096
1972,16.564142
1973,17.132963
1974,16.137983
1975,10.662123
1976,22.513594
1977,37.5511
1978,47.58072
1979,46.891296
1980,47.265926
1981,45.91279
1982,40.7903
1983,28.10825
1984,29.345985
1985,24.07589
1986,20.815445
1987,19.305408
1988,36.76457
1989,45.312687
1990,47.84827
1991,46.692875
1992,45.932888
1993,41.564728
1994,37.96844
1995,32.895294
1996,31.854286
1997,30.847174
1998,47.32885
1999,34.720463
2000,19.408438
2001,19.336973
2002,20.428413
2003,17.857384
2004,22.138992
2005,43.124516
2006,43.036713
2007,48.410645
2008,14.718942
2009,18.06619
2010,22.23114
2011,17.600357
2012,12.730904
2013,14.909828
2014,18.239683
2015,18.606024
2016,22.246653
2017,16.01326
2018,32.05211
2019,36.81349
2020,41.408207
2021,48.538044
2022,48.038445
2023,46.457615
2024,20.681286
2025,20.890242
2026,22.910536
2027,21.646286
2028,14.304153
2029,41.259876
2030,36.3417
2031,40.89995
2032,47.44579
2033,46.164547
2034,15.828621
2035,12.890688
2036,13.690002
2037,14.321189
2038,9.592607
2039,46.489815
2040,46.133656
2041,46.154568
2042,28.908571
2043,29.186678
2044,20.08403
2045,19.510986
2046,42.869053
2047,41.97927
2048,38.827984
2049,40.60789
2050,35.950203
2051,43.15729
2052,36.224537
2053,47.361427
2054,47.18625
2055,45.231525
2056,16.639202
2057,24.978495
2058,24.242975
2059,22.232056
2060,23.477776
2061,16.195347
2062,12.101353
2063,46.17665
2064,46.471363
2065,44.797573
2066,17.788393
2067,23.947794
2068,19.76895
2069,22.270224
2070,11.122711
2071,38.145042
2072,40.6209
2073,42.846252
2074,46.49486
2075,28.551872
2076,14.020615
2077,21.124655
2078,17.33247
2079,19.420107
2080,21.065216
2081,36.71242
2082,47.586487
2083,46.69038
2084,45.248856
2085,13.188164
2086,20.386187
2087,16.317886
2088,14.800413
2089,42.774536
2090,38.03005
2091,45.80117
2092,47.102
2093,48.066715
2094,44.544094
2095,14.521642
2096,16.73805
2097,10.994859
2098,20.26043
2099,19.94275
2100,11.395105
2101,37.22243
2102,44.948357
2103,47.470688
2104,48.595284
2105,48.386906
2106,27.519056
2107,25.705252
2108,26.386372
2109,25.29774
2110,17.80998
2111,19.4382
2112,19.224113
2113,33.091236
2114,45.237495
2115,46.93866
2116,45.444775
2117,42.9313
2118,42.97244
2119,41.05411
2120,39.71583
2121,38.534904
2122,42.265965
2123,43.01777
2124,37.4573
2125,36.772438
2126,48.206146
2127,48.432266
2128,46.95981
2129,46.36964
2130,44.42718
2131,15.788367
2132,16.957666
2133,19.0318
2134,16.310314
2135,17.696043
2136,17.961025
2137,8.746834
2138,47.659115
2139,48.359207
2140,13.579738
2141,18.241274
2142,39.92099
2143,49.570694
2144,48.72287
2145,44.694935
2146,14.315696
2147,17.535688
2148,14.411388
2149,14.845151
2150,19.833714
2151,36.642586
2152,39.44252
2153,46.82367
2154,47.909576
2155,48.56911
2156,12.004856
2157,14.745369
2158,14.620259
2159,19.573793
2160,19.9121
2161,10.429311
2162,31.723255
2163,37.4954
2164,48.611267
2165,30.43084
2166,14.753447
2167,15.641203
2168,21.831919
2169,20.28025
2170,20.625511
2171,18.215652
2172,17.21967
2173,10.867445
2174,39.608006
2175,33.944378
2176,37.16388
2177,47.52973
2178,48.8269
2179,49.561863
2180,20.832552
2181,18.795496
2182,22.09675
2183,22.332777
2184,21.632717
2185,32.142418
2186,38.38925
2187,38.56031
2188,47.095947
2189,47.066853
2190,47.630314
2191,47.36654
2192,46.31275
2193,45.76494
2194,43.787155
2195,43.387913
2196,40.64365
2197,37.743076
2198,35.47763
2199,35.378883
2200,31.65498
2201,39.08319
2202,47.2157
2203,47.83517
2204,47.542534
2205,12.8235445
2206,20.25185
2207,10.157963
2208,37.46434
2209,38.494587
2210,45.36835
2211,43.3641
2212,28.036982
2213,18.041183
2214,19.527082
2215,12.003303
2216,10.285635
2217,20.850986
2218,44.33161
2219,47.690712
2220,47.759872
2221,46.778973
2222,46.03589
2223,44.038326
2224,13.258876
2225,15.993136
2226,15.763976
2227,16.182175
2228,12.477555
2229,11.269034
2230,25.09621
2231,45.400684
2232,47.784134
2233,48.542336
2234,47.56405
2235,46.000835
2236,42.594112
2237,16.337502
2238,19.997133
2239,28.090063
2240,16.886847
2241,21.583652
2242,35.058384
2243,47.314648
2244,47.66348
2245,46.99777
2246,47.526367
2247,46.851685
2248,43.582108
2249,27.30452
2250,10.745751
2251,19.69182
2252,18.653347
2253,15.366003
2254,16.329037
2255,14.234602
2256,7.025757
2257,15.388308
2258,33.11084
2259,34.814194
2260,47.892776
2261,47.98017
2262,47.02522
2263,28.497396
2264,18.216408
2265,17.072378
2266,36.968407
2267,47.5492
2268,46.003403
2269,43.104
2270,43.560837
2271,44.839943
2272,44.26091
2273,45.084084
2274,44.78369
2275,45.339993
2276,37.935806
2277,36.90818
2278,47.746754
2279,47.843475
2280,48.28503
2281,47.391563
2282,26.564585
2283,25.264627
2284,22.756128
2285,20.555803
2286,21.39197
2287,22.791746
2288,12.525291
2289,41.334553
2290,46.685513
2291,27.464085
2292,14.917569
2293,17.303629
2294,20.51289
2295,19.817219
2296,18.167942
2297,43.49569
2298,40.533115
2299,47.39556
2300,46.014706
2301,18.38403
2302,16.522907
2303,14.763356
2304,15.953989
2305,10.441186
2306,8.890541
2307,37.808475
2308,44.050518
2309,48.208595
2310,47.402847
2311,47.76597
2312,47.234524
2313,44.049294
2314,23.82892
2315,47.77655
2316,48.755825
2317,48.056828
2318,23.428305
2319,15.953012
2320,19.619734
2321,19.046661
2322,13.958166
2323,9.71607
2324,13.877058
2325,36.985733
2326,47.991543
2327,48.784798
2328,48.56352
2329,48.277138
2330,47.350975
2331,40.605007
2332,25.10977
2333,24.329628
2334,17.37249
2335,19.817787
2336,14.506563
2337,38.541744
2338,35.727043
2339,36.439674
2340,47.1265
2341,39.408794
2342,40.815926
2343,41.022423
2344,40.11196
2345,45.011192
2346,47.47778
2347,47.972176
2348,13.807529
2349,26.64389
2350,22.686855
2351,18.451777
2352,20.646015
2353,41.521957
2354,47.81892
2355,48.711395
2356,47.573875
2357,43.96338
2358,14.4191065
2359,20.821157
2360,15.360931
2361,14.953728
2362,15.238401
2363,11.373355
2364,11.230695
2365,36.205235
2366,47.694244
2367,47.90774
2368,46.907455
2369,44.17235
2370,23.33105
2371,14.886759
2372,34.028282
2373,43.506767
2374,48.38095
2375,47.573097
2376,10.933214
2377,18.489212
2378,16.097816
2379,14.602327
2380,7.775894
2381,32.83233
2382,37.98999
2383,48.338875
2384,46.91441
2385,43.758728
2386,11.827181
2387,18.271633
2388,17.53692
2389,34.045464
2390,46.026142
2391,47.235462
2392,48.853413
2393,25.076105
2394,23.72118
2395,22.228434
2396,26.181355
2397,18.369518
2398,47.751938
2399,47.548626
2400,47.52866
2401,22.744987
2402,8.258726
2403,7.2385845
2404,36.35439
2405,39.387238
2406,46.846474
2407,47.030216
2408,38.132877
2409,48.872826
2410,46.657757
2411,31.29609
2412,25.848612
2413,32.987083
2414,27.685
2415,29.112934
2416,14.797424
2417,40.09074
2418,46.880974
2419,45.565777
2420,19.85987
2421,15.31811
2422,47.31907
2423,46.081085
2424,12.381809
2425,17.80313
2426,14.54348
2427,15.503294
2428,12.87352
2429,11.837165
2430,9.702196
2431,8.683806
2432,34.05849
2433,47.527386
2434,46.38661
2435,24.645254
2436,15.000827
2437,20.395594
2438,22.69415
2439,17.825031
2440,16.906015
2441,42.92112
2442,47.7024
2443,47.910503
2444,46.713383
2445,44.438305
2446,15.479199
2447,20.25699
2448,19.469856
2449,13.834835
2450,10.833055
2451,13.716599
2452,49.562828
2453,39.099464
2454,23.031385
2455,29.558208
2456,12.50655
2457,36.15339
2458,28.443983
2459,46.925663
2460,45.50285
2461,38.814095
2462,40.3659
2463,40.82933
2464,33.208458
2465,30.021395
2466,40.673016
2467,42.237057
2468,42.63611
2469,47.73367
2470,48.131096
2471,47.256603
2472,46.75962
2473,25.367477
2474,14.074265
2475,16.90707
2476,21.454668
2477,19.814674
2478,16.973263
2479,15.35112
2480,12.829824
2481,43.458904
2482,42.789665
2483,45.867485
2484,46.433544
2485,46.30131
2486,45.873516
2487,30.612003
2488,35.2726
2489,36.431892
2490,30.578773
2491,31.21081
2492,30.842348
2493,20.843006
2494,44.617542
2495,39.137775
2496,47.043877
2497,46.735077
2498,47.17526
2499,45.724895
2500,43.856895
2501,19.221235
2502,14.244695
2503,14.971322
2504,10.464444
2505,22.045631
2506,43.59988
2507,49.308605
2508,48.649807
2509,47.68467
2510,45.29588
2511,13.126815
2512,24.017359
2513,20.016945
2514,18.589582
2515,18.000908
2516,14.911514
2517,36.077892
2518,32.858387
2519,17.065609
2520,21.50862
2521,19.098558
2522,20.558844
2523,11.375411
2524,9.70185
2525,21.626015
2526,38.643654
2527,42.913513
2528,47.99334
2529,49.66467
2530,49.047054
2531,19.250006
2532,17.31573
2533,15.806663
2534,21.843391
2535,33.350925
2536,40.895092
2537,42.60012
2538,45.244072
2539,40.92362
2540,39.235832
2541,38.523903
2542,39.70124
2543,42.871864
2544,47.426765
2545,48.547245
2546,47.229744
2547,46.14335
2548,37.527733
2549,31.257166
2550,31.104513
2551,29.073467
2552,20.704182
2553,31.781294
2554,42.65809
2555,44.23314
2556,47.563423
2557,47.68387
2558,47.58414
2559,48.1743
2560,45.93583
2561,29.413525
2562,17.364481
2563,19.679014
2564,27.326006
2565,20.395544
2566,19.161314
2567,40.632626
2568,47.662598
2569,45.346676
2570,14.450341
2571,24.012247
2572,19.622099
2573,14.684158
2574,11.75625
2575,48.229095
2576,25.066444
2577,11.800121
2578,10.16462
2579,43.89678
2580,41.279945
2581,47.30452
2582,47.44229
2583,47.45107
2584,47.004623
2585,45.221245
2586,18.32782
2587,24.297197
2588,18.308336
2589,20.09219
2590,19.247425
2591,41.361645
2592,32.648495
2593,41.649017
2594,48.935738
2595,48.0689
2596,20.803413
2597,21.328827
2598,22.68873
2599,20.607534
2600,21.140812
2601,16.165005
2602,15.739666
2603,39.22095
2604,47.101807
2605,46.83172
2606,46.578354
2607,39.369198
2608,37.332417
2609,42.335754
2610,39.15881
2611,36.790382
2612,40.22109
2613,42.813488
2614,36.263058
2615,45.36905
2616,48.163147
2617,44.222767
2618,26.518026
2619,15.223811
2620,19.748611
2621,28.580185
2622,26.515322
2623,23.97337
2624,24.137217
2625,24.17833
2626,39.998905
2627,49.264767
2628,48.3508
2629,47.027683
2630,26.600403
2631,21.63445
2632,18.75729
2633,21.714855
2634,19.882563
2635,39.44831
2636,44.264156
2637,40.835423
2638,44.479492
2639,47.762337
2640,48.58313
2641,46.42599
2642,23.803587
2643,15.01614
2644,16.137379
2645,13.837948
2646,14.753125
2647,12.8934765
2648,8.617385
2649,43.96988
2650,47.79731
2651,47.77121
2652,48.20823
2653,47.69182
2654,23.239645
2655,18.557545
2656,18.059544
2657,15.688738
2658,20.342129
2659,42.354187
2660,33.342026
2661,47.34138
2662,49.0346
2663,47.90547
2664,47.58417
2665,22.678858
2666,12.725918
2667,18.027084
2668,16.371975
2669,18.188292
2670,18.056381
2671,47.011745
2672,35.528362
2673,24.58497
2674,20.038763
2675,18.57748
2676,31.59474
2677,34.166264
2678,35.409824
2679,45.955395
2680,45.89695
2681,45.301414
2682,42.49299
2683,38.335915
2684,44.234074
2685,44.45663
2686,47.477276
2687,46.846268
2688,46.335987
2689,43.98737
2690,24.755844
2691,14.759737
2692,22.045437
2693,10.793117
2694,36.25091
2695,38.324284
2696,40.34791
2697,47.38661
2698,47.75698
2699,45.9691
2700,11.289284
2701,13.408334
2702,13.458627
2703,15.248098
2704,35.446243
2705,41.46833
2706,48.21056
2707,46.65581
2708,34.273098
2709,38.92501
2710,28.045298
2711,29.55854
2712,29.406488
2713,28.860033
2714,22.16659
2715,43.77862
2716,47.406315
2717,45.42653
2718,24.350918
2719,17.12456
2720,23.736582
2721,19.11592
2722,19.964375
2723,19.43372
2724,13.610591
2725,21.123096
2726,38.77189
2727,49.061855
2728,47.80133
2729,45.426632
2730,22.520288
2731,17.062725
2732,9.707634
2733,22.872017
2734,38.400337
2735,47.96057
2736,49.147846
2737,48.674255
2738,49.43124
2739,48.934196
2740,42.587486
2741,29.106014
2742,21.322388
2743,18.336637
2744,18.44553
2745,18.972265
2746,20.133453
2747,36.527996
2748,48.537453
2749,47.25663
2750,46.89314
2751,43.912556
2752,42.921318
2753,35.75415
2754,43.78232
2755,38.10028
2756,36.110023
2757,48.109436
2758,46.89281
2759,46.915737
2760,21.87957
2761,18.511662
2762,18.51551
2763,12.916894
2764,21.603127
2765,40.79704
2766,43.353874
2767,47.96151
2768,48.447277
2769,47.49211
2770,45.77239
2771,15.340576
2772,22.65882
2773,23.823053
2774,15.226976
2775,15.417058
2776,32.36834
2777,42.872826
2778,41.915527
2779,47.607803
2780,47.488045
2781,47.636627
2782,46.323425
2783,43.294518
2784,21.050379
2785,12.284532
2786,16.55435
2787,17.269228
2788,12.084092
2789,7.6941357
2790,18.359802
2791,35.88248
2792,45.503433
2793,37.81213
2794,41.47053
2795,49.72758
2796,46.454113
2797,18.137783
2798,21.497913
2799,21.104767
2800,19.5709
2801,19.16805
2802,20.006031
2803,16.904964
2804,20.528124
2805,34.034786
2806,47.658432
2807,48.643936
2808,48.01006
2809,25.21913
2810,15.400142
2811,20.214445
2812,17.87596
2813,17.052357
2814,22.027895
2815,44.422523
2816,39.971874
2817,48.363354
2818,22.914917
2819,23.92561
2820,20.045504
2821,21.175634
2822,33.531204
2823,40.496326
2824,34.863747
2825,42.78795
2826,46.37212
2827,47.018238
2828,47.134014
2829,41.048244
2830,35.42466
2831,35.63762
2832,35.23863
2833,35.26274
2834,35.090797
2835,32.63488
2836,37.11057
2837,47.449444
2838,47.47588
2839,12.998888
2840,20.797764
2841,19.756342
2842,17.458168
2843,16.821493
2844,17.762243
2845,15.143734
2846,40.668087
2847,44.443264
2848,49.264645
2849,48.342896
2850,49.21332
2851,48.51627
2852,48.167767
2853,46.7684
2854,15.979094
2855,18.303303
2856,45.43506
2857,37.97241
2858,40.67901
2859,49.151207
2860,24.16324
2861,13.814245
2862,16.64702
2863,20.220888
2864,19.126421
2865,8.059531
2866,16.776554
2867,31.406075
2868,43.025826
2869,33.774902
2870,25.232037
2871,20.280956
2872,20.08924
2873,18.04323
2874,12.861556
2875,37.196007
2876,47.651474
2877,48.72843
2878,47.580154
2879,48.043236
2880,26.18236
2881,15.203908
2882,21.937288
2883,23.348204
2884,21.132416
2885,15.254972
2886,10.616153
2887,44.403976
2888,39.255604
2889,46.241966
2890,46.422577
2891,46.89515
2892,41.619404
2893,23.830023
2894,21.780704
2895,20.197308
2896,18.041035
2897,19.87713
2898,29.875822
2899,40.651066
2900,36.497173
2901,47.839397
2902,47.79964
2903,40.234467
2904,41.140656
2905,43.054462
2906,41.082367
2907,40.922504
2908,42.914207
2909,38.567013
2910,38.597343
2911,46.718555
2912,46.179295
2913,25.934849
2914,13.512123
2915,27.43227
2916,25.111588
2917,22.76544
2918,39.328293
2919,43.783543
2920,47.413303
2921,47.98351
2922,47.23596
2923,21.622097
2924,18.203098
2925,18.898058
2926,15.850073
2927,10.985274
2928,9.92445
2929,40.19963
2930,48.627968
2931,47.30342
2932,12.760009
2933,15.857437
2934,20.01985
2935,21.46137
2936,18.450651
2937,9.056563
2938,46.04096
2939,41.211975
2940,47.77867
2941,46.778183
2942,45.872395
2943,15.275966
2944,23.428898
2945,23.81519
2946,9.533215
2947,20.090199
2948,43.84272
2949,35.884815
2950,41.23021
2951,47.603394
2952,45.983807
2953,25.76762
2954,17.570005
2955,22.53843
2956,17.688692
2957,17.198977
2958,17.58745
2959,20.484371
2960,43.021553
2961,37.577854
2962,47.454224
2963,48.780083
2964,41.382545
2965,26.24929
2966,22.829525
2967,23.821468
2968,23.723446
2969,20.309223
2970,18.517012
2971,33.501186
2972,45.933098
2973,48.13551
2974,47.60573
2975,42.816387
2976,38.840874
2977,35.191467
2978,46.548885
2979,26.70464
2980,24.518173
2981,23.528433
2982,26.222015
2983,12.714655
2984,9.698865
2985,44.845543
2986,48.83271
2987,48.247047
2988,47.609974
2989,45.446854
2990,13.031938
2991,16.726841
2992,23.27631
2993,19.887703
2994,18.599869
2995,12.054419
2996,22.052404
2997,43.939133
2998,43.43744
2999,49.33119
3000,48.094357
3001,48.051807
3002,25.619354
3003,18.028008
3004,16.28138
3005,8.32413
3006,38.025852
3007,42.651558
3008,46.928123
3009,44.70756
3010,19.089815
3011,20.122816
3012,22.508875
3013,35.80983
3014,43.95534
3015,34.944824
3016,48.824757
3017,23.520914
3018,19.937977
3019,17.407293
3020,14.259493
3021,10.528097
3022,21.201448
3023,30.069138
3024,45.863884
3025,37.927643
3026,17.485086
3027,15.323752
3028,22.982618
3029,22.159792
3030,20.035378
3031,36.667908
3032,44.78247
3033,47.49615
3034,47.261684
3035,47.64745
3036,43.47288
3037,39.049038
3038,38.395035
3039,39.374
3040,39.171185
3041,39.790073
3042,33.269634
3043,42.453823
3044,41.957504
3045,44.210815
3046,47.340275
3047,48.065685
3048,43.108665
3049,13.579508
3050,23.735014
3051,17.68089
3052,17.86863
3053,15.806795
3054,17.703756
3055,14.505934
3056,45.74661
3057,48.631382
3058,49.215477
3059,48.58009
3060,48.99477
3061,15.271716
3062,21.683079
3063,16.849432
3064,13.928523
3065,16.622448
3066,16.754604
3067,13.196964
3068,44.460228
3069,40.02943
3070,48.674847
3071,48.07651
3072,47.74461
3073,47.73066
3074,24.365856
3075,22.296059
3076,22.923752
3077,17.545904
3078,16.2151
3079,18.616243
3080,7.797922
3081,34.973938
3082,41.741833
3083,42.82031
3084,48.65776
3085,47.86959
3086,48.002354
3087,24.657707
3088,15.978939
3089,18.62233
3090,18.959291
3091,14.955326
3092,17.132376
3093,14.189177
3094,35.89409
3095,36.01732
3096,49.251453
3097,48.15456
3098,25.565752
3099,21.75156
3100,22.0389
3101,17.11113
3102,16.396458
3103,17.658724
3104,8.56689
3105,37.791412
3106,37.517403
3107,47.900146
3108,47.935223
3109,47.32496
3110,17.854147
3111,16.800705
3112,16.423397
3113,20.30867
3114,34.64828
3115,34.793243
3116,47.39452
3117,45.69361
3118,44.415695
3119,36.982502
3120,36.905254
3121,37.1714
3122,37.188976
3123,38.73685
3124,39.80853
3125,33.14449
3126,36.885384
3127,37.010204
3128,44.213833
3129,48.1035
3130,48.435318
3131,47.176426
3132,45.26456
3133,21.822947
3134,12.970784
3135,15.7190075
3136,21.216599
3137,22.176373
3138,16.010891
3139,10.5428095
3140,47.455597
3141,24.438152
3142,17.282341
3143,15.577981
3144,9.873239
3145,8.61879
3146,47.91834
3147,48.260956
3148,44.878082
3149,42.665016
3150,13.0149555
3151,9.852115
3152,30.241047
3153,45.606953
3154,47.910156
3155,47.220905
3156,14.101444
3157,21.864834
3158,20.339407
3159,19.831915
3160,17.157
3161,48.572105
3162,44.988598
3163,25.127481
3164,14.75704
3165,18.193476
3166,17.002747
3167,18.376228
3168,18.46002
3169,9.378553
3170,21.91453
3171,36.28399
3172,49.11595
3173,49.74929
3174,49.594677
3175,24.807745
3176,21.337
3177,16.559788
3178,15.095391
3179,14.548094
3180,17.391882
3181,17.783268
3182,17.769146
3183,42.911488
3184,34.33736
3185,37.757362
3186,45.32531
3187,47.147144
3188,47.269714
3189,47.06778
3190,46.368176
3191,42.734028
3192,37.637978
3193,41.551456
3194,42.578796
3195,38.790676
3196,45.628723
3197,48.22793
3198,48.809658
3199,47.408478
3200,48.528828
3201,44.92573
3202,25.965235
3203,14.483185
3204,21.470552
3205,12.084346
3206,10.305105
3207,36.43777
3208,40.528023
3209,37.044647
3210,48.13118
3211,47.50677
3212,48.296803
3213,47.39601
3214,44.76073
3215,12.993567
3216,19.099455
3217,14.263346
3218,36.464024
3219,38.056847
3220,42.054073
3221,47.84199
3222,46.980984
3223,47.394165
3224,19.396275
3225,20.533276
3226,16.814913
3227,9.9236765
3228,34.969006
3229,39.46044
3230,42.34032
3231,48.503212
3232,46.877808
3233,47.542355
3234,46.746387
3235,19.569609
3236,17.180748
3237,13.840053
3238,15.664446
3239,10.37159
3240,21.061905
3241,44.380642
3242,47.957756
3243,48.118362
3244,24.425283
3245,13.269586
3246,16.172163
3247,20.49034
3248,20.328972
3249,15.893514
3250,13.273265
3251,13.088767
3252,16.722052
3253,36.780563
3254,28.06302
3255,35.0385
3256,47.40792
3257,48.83568
3258,29.248344
3259,29.617897
3260,15.462089
3261,19.40484
3262,38.956066
3263,35.61582
3264,30.161455
3265,44.717247
3266,47.067886
3267,38.031345
3268,37.591034
3269,37.81329
3270,42.138027
3271,37.391846
3272,43.809948
3273,46.37421
3274,46.38713
3275,14.648995
3276,17.754864
3277,16.731739
3278,13.402193
3279,22.114653
3280,41.254963
3281,47.467575
3282,49.049953
3283,47.323696
3284,24.000992
3285,22.846788
3286,18.149813
3287,18.505775
3288,15.853273
3289,18.106758
3290,10.381253
3291,8.5959425
3292,36.489655
3293,42.9984
3294,38.04591
3295,40.478756
3296,47.096264
3297,47.747684
3298,44.972748
3299,22.53183
3300,17.455877
3301,15.577782
3302,49.56002
3303,48.294685
3304,49.069504
3305,48.63462
3306,25.994852
3307,16.822674
3308,17.969471
3309,15.962643
3310,16.822521
3311,10.579471
3312,21.280592
3313,34.059624
3314,47.13999
3315,48.558754
3316,47.49509
3317,45.776768
3318,24.763405
3319,13.884694
3320,16.72831
3321,20.278173
3322,20.083261
3323,13.716358
3324,14.836904
3325,11.874183
3326,6.918848
3327,17.37596
3328,37.917625
3329,39.522713
3330,49.16439
3331,47.31549
3332,25.075632
3333,27.660809
3334,44.915035
3335,47.116646
3336,47.237785
3337,46.670784
3338,43.443436
3339,41.45966
3340,43.26579
3341,41.495506
3342,38.338165
3343,44.898197
3344,27.42387
3345,35.9373
3346,46.86808
3347,47.40194
3348,46.16517
3349,44.062645
3350,22.72873
3351,13.739032
3352,18.548468
3353,14.202124
3354,11.49613
3355,20.731285
3356,38.795876
3357,44.44812
3358,47.566097
3359,48.6908
3360,24.306295
3361,21.032505
3362,21.528437
3363,14.196352
3364,10.239369
3365,20.463932
3366,37.838554
3367,47.95536
3368,45.690933
3369,26.382357
3370,14.927917
3371,39.504265
3372,40.159866
3373,48.099377
3374,49.201393
3375,48.45242
3376,48.122593
3377,24.250153
3378,12.367621
3379,13.179948
3380,20.60241
3381,16.277988
3382,16.413979
3383,15.718719
3384,8.029747
3385,16.64923
3386,27.01026
3387,46.37106
3388,26.523516
3389,25.015793
3390,9.81674
3391,15.29957
3392,30.242744
3393,47.95619
3394,49.398354
3395,48.4535
3396,48.482933
3397,24.407003
3398,23.340815
3399,15.221082
3400,21.526463
3401,24.22266
3402,22.379786
3403,21.887287
3404,27.481909
3405,44.750725
3406,47.00309
3407,46.80106
3408,46.651382
3409,46.002304
3410,45.621525
3411,40.02452
3412,39.013725
3413,40.502357
3414,29.486935
3415,46.754486
3416,47.071266
3417,20.30944
3418,27.509062
3419,19.858742
3420,16.896448
3421,17.429289
3422,15.196727
3423,42.081318
3424,48.76074
3425,49.149143
3426,48.628258
3427,45.780636
3428,31.329966
3429,34.97117
3430,32.25022
3431,28.266788
3432,28.540485
3433,19.804276
3434,18.09724
3435,30.69816
3436,40.796055
3437,48.39529
3438,50.145344
3439,48.25339
3440,47.944942
3441,33.353832
3442,27.33405
3443,27.005514
3444,20.165047
3445,19.253138
3446,33.45026
3447,42.146606
3448,46.925552
3449,46.29402
3450,46.7392
3451,46.762516
3452,45.227264
3453,37.408466
3454,23.243612
3455,20.847961
3456,20.319906
3457,19.788298
3458,10.397694
3459,46.583103
3460,48.617405
3461,48.086906
3462,47.764526
3463,47.7825
3464,22.93888
3465,19.550829
3466,19.212505
3467,20.135447
3468,12.553548
3469,37.173058
3470,47.67726
3471,45.538548
3472,33.57988
3473,24.475807
3474,21.280787
3475,21.679888
3476,34.31726
3477,41.10598
3478,37.5393
3479,44.187443
3480,46.284523
3481,47.189777
3482,47.084972
3483,46.835762
3484,46.856388
3485,47.822483
3486,44.974804
3487,43.61492
3488,41.509197
3489,40.383266
3490,37.292736
3491,44.266727
3492,43.84416
3493,47.502636
3494,46.924534
3495,45.48655
3496,29.159706
3497,21.27632
3498,17.449211
3499,15.279632
3500,24.869656
3501,45.983086
3502,41.16561
3503,43.869823
